protein1,protein2,interaction
Q9Y3R4,P04921,0
P51687,P09683,0
P82933,O14949,0
Q99731,Q14213,0
Q99961,Q9UL40,0
Q9BRP0,O60895,0
P62913,Q99848,1
Q10471,P30872,0
P62913,Q9Y5S9,1
P21579,P50052,0
Q96BK5,P61278,0
P01286,Q9Y3B4,0
O95872,Q9H9T3,0
Q19AV6,Q96EY4,0
Q9P2N7,Q969V1,0
O95415,P28676,0
Q8NBK3,Q9Y2R0,0
Q9Y6G5,P00492,0
Q9NRW7,Q58FG1,0
Q9UL33,Q9Y3C0,0
Q9H7T9,P17787,0
Q2TBA0,P48507,0
Q86SG6,Q9UGP5,0
P28161,Q14582,0
Q9NRX1,Q96HT8,0
Q9NWZ3,P22304,0
P78362,Q9H4A6,0
P12268,P41146,0
P31040,O95150,0
Q66PJ3,P01286,0
Q9UN37,P17812,0
P21217,O43464,0
Q8N140,Q5JXX7,0
Q9H079,Q8IWE2,0
Q15038,Q96BA8,0
P23416,P23588,0
P57087,P46439,0
Q9UFW8,Q9NTJ5,0
Q9UNN8,O43687,0
Q13542,Q16552,0
P20839,Q8IU57,0
P39019,P62277,1
O00204,Q8IY47,0
P17181,Q96AJ9,0
P50052,Q9NT62,0
P49715,Q8NBK3,0
P34897,Q5RKV6,0
Q96GY3,P07686,0
Q567U6,O43927,0
Q9BPX6,P57764,0
P29084,P51948,1
Q9H009,P21980,0
Q9Y371,P31997,0
Q05066,A0A5C2G4I7,0
Q63HQ0,A8K4G0,0
P49841,Q86TP1,1
O15498,P82251,0
Q9Y3Q8,Q8IYU8,0
P09972,Q8IYW5,0
P22304,Q9NS61,0
P15311,P48050,0
Q92985,Q9Y680,0
P43307,Q8N4P2,0
P35414,P59768,1
O00258,Q15800,0
Q15006,P00558,0
P35268,Q8NA72,0
P23942,Q9P2B4,0
Q8NA29,Q9UBU7,0
P18509,P38919,0
Q9H079,Q5VVQ6,0
Q96PD4,O14863,0
Q9Y5J7,P61019,0
Q5T686,O14593,0
Q8NEF3,Q9NXR7,0
Q8NG41,O14613,0
O15269,O00755,0
O95563,Q9UH03,0
Q6ZMG9,P27918,0
P01730,P00973,0
Q9Y421,O75072,0
P46976,P04792,0
P11308,P43681,0
Q68DU8,Q96RK4,0
Q8IY31,Q2M329,0
Q9UQF0,P05113,0
Q00013,O60493,0
Q13595,P58499,0
P14406,Q96G97,0
P07686,Q15051,0
Q9NX07,Q92905,0
Q8N138,P35030,0
P21549,Q8WUW1,0
Q9Y5Z9,O43189,0
P15289,Q7Z4G1,0
Q99942,P27482,0
O60870,Q9UQK1,0
P22888,Q7Z4Q2,0
O14978,P05062,0
P07686,Q8IYL3,0
P08195,O76094,0
P54274,Q15691,1
P43378,A0AVF1,0
Q6IBS0,Q9P0T4,0
Q58FG1,Q8IY31,0
O43715,Q13133,0
Q96PP8,Q53ET0,0
Q5JSS6,Q495M9,0
P08263,P09210,1
A8K6K3,O15247,0
P23416,Q99442,0
Q92905,O43488,0
P28068,O00204,0
Q9NPF0,S6C4R2,0
Q9BVA0,P23443,0
Q14582,Q96LB1,0
O95674,P36955,0
Q9Y508,Q6IPM2,0
Q9NRX2,Q86U44,0
Q8TDQ1,O43159,0
Q9NS91,Q96EQ0,0
P27797,P48039,1
P50225,P10827,0
O15498,P54920,1
Q8IYS0,P04628,0
P50613,Q96SB4,1
P63098,Q96LB1,0
P04264,Q147X3,0
Q13011,Q99496,0
Q96NA2,Q5VUM1,0
Q96CA5,Q8IY31,0
P14868,Q03395,0
O75426,Q9BXA6,0
Q15768,Q9UHA4,0
P60866,P55040,0
Q13651,P01286,0
P35346,Q86U06,0
Q13613,Q7Z6J6,0
P00441,Q9Y6V7,0
O75586,P24863,1
Q99705,Q6UXZ3,0
O75947,P28335,0
O00217,O75489,1
P33552,P61024,1
P27482,Q53GI3,0
P05114,Q00987,1
Q04756,P61006,0
P30291,P09683,0
P49366,P07358,0
Q8NC24,P49759,0
Q96PP8,Q9UJX3,0
P36896,P63267,0
Q58FG1,Q8NC06,0
P11908,P18846,0
Q6IAA8,Q9NX07,0
P48050,P28562,0
Q8IVG9,O95415,0
Q6PF05,P78395,0
O75072,P06732,0
Q9NXF7,Q9UBP6,0
Q49A26,Q9BW83,0
Q6NXE6,Q9HCE5,0
Q8IZI9,Q8TAP4,0
P21673,P41236,0
Q96QS6,Q99640,0
P0CG13,O75365,0
Q86SG6,P67812,0
Q9UL33,O00743,0
P53999,P15289,0
H9NIM3,P35250,0
Q9BYC2,Q96C10,0
P21266,P08887,0
Q8IUH3,Q04756,0
P36980,P31040,0
P20823,O43301,0
Q8TAD8,P56703,0
P55089,Q9UBW5,0
O15160,O15446,1
Q9NQ48,Q9Y573,0
P59666,P10827,0
O00483,P00414,1
A0AVF1,Q9H7E2,0
O15173,P00156,0
Q8WUP2,P28223,0
Q04206,P49662,0
Q9Y6G9,P17812,0
P19484,P08263,0
Q99726,P25791,0
Q13011,Q86U44,0
Q16552,Q9H1M0,0
Q13011,O43482,0
P01286,P04062,0
Q5JR12,Q5T6F0,0
P07864,Q9UK58,0
Q9UMX1,Q5W5X9,0
Q6PH85,O15217,0
Q13007,Q9Y333,0
Q14181,Q9UJ78,0
P48444,P82251,0
Q86UR1,P00156,0
Q14469,O75293,0
Q6N030,Q9UBP6,0
P62072,Q14722,0
Q9H6Z9,Q12798,0
Q96RK4,Q8IWV1,0
O75063,Q9UK97,0
Q58FG1,Q15599,0
Q9UL33,Q15051,0
P55212,Q5TA31,0
P0DN86,Q92478,0
P61962,Q9UK55,0
P68371,Q71U36,1
P68032,Q15800,0
Q68DU8,P11908,0
O60739,P00338,0
P25705,O95470,0
Q99961,A9UHW6,0
P09210,Q16560,0
Q9Y294,P10412,0
P15311,P26038,1
O60291,Q07812,0
O00628,P11309,0
P42575,Q15768,0
O14613,P36896,0
Q15080,O14618,0
Q09019,O75822,0
Q8N4P2,Q08209,0
P08697,Q5FBB7,0
Q86XI6,Q15011,0
P48556,P49116,0
Q9H0R5,Q8NEF9,0
Q99689,O15270,0
O14907,P07951,0
P25398,P01222,0
P06748,Q9GZR2,1
P55061,Q96GF1,1
P43026,Q8IVH2,0
O00230,Q2M329,0
O75521,Q13541,0
Q9BUU2,Q99519,0
Q16515,Q8IU54,0
Q15527,Q9NP66,0
Q13769,P01704,0
O43193,P15311,0
Q5VZM2,P48382,0
O76094,O43914,0
Q8IUQ4,Q6UWZ7,0
Q15326,P01258,0
O43805,Q504T8,0
P24158,Q562R1,0
Q7L523,Q8NFG4,1
Q9BT49,O95944,0
Q6UVW9,P10809,0
Q96PP8,O43681,0
Q9Y5U8,P37023,0
P12268,P01903,0
Q8N8V4,P05121,0
Q9P0T4,Q8WWW0,0
P68104,P43250,0
Q8N8V4,Q6P9B6,0
P08590,Q9NX18,0
P22466,P33241,0
Q16625,Q8NFJ9,0
Q15291,P25929,0
Q15382,Q9HCC0,0
O76021,Q9BVC3,0
Q6STE5,P24158,0
Q562R1,P41181,0
Q96A56,P47872,0
Q9GZT8,Q9BYC2,0
P45381,Q8NBI3,0
P56279,Q9H3F6,0
Q9UJ04,P07205,0
Q9UL95,Q96DZ1,0
Q9H4B4,O95631,0
P57054,Q9Y4Z2,0
Q86TU7,O95944,0
P22891,Q12981,0
Q15370,Q8N8D1,0
P05114,Q03395,0
Q9NZ43,P13688,0
P35250,Q15717,0
Q9NWZ8,Q13424,0
Q9BYC2,P28068,0
Q53QV2,Q86T03,0
P63261,Q99832,1
P49662,P08865,0
P62699,P55327,0
Q5T2W1,Q969S3,0
P00156,Q8N7H5,0
P58499,Q9H3Y6,0
Q96GF1,Q8N4P2,0
O95292,Q7L4E1,1
P35249,P07585,0
O60260,P23588,1
Q8N138,P17676,0
Q9NRF8,O75446,0
P22466,Q9H5F2,0
Q99471,P09467,0
Q9BXH1,P48382,0
P17028,Q9Y5A6,1
Q12983,P60508,0
Q7Z3B1,P16278,0
A6NGN9,P15559,0
O95674,Q9UII6,0
O15492,P43681,0
Q96RK4,P08253,0
P21810,O15247,0
Q9Y324,P09467,0
Q9BYC2,P49286,0
Q9NQ89,O43760,0
Q5W5X9,Q9BV81,0
Q9Y508,P10412,0
P08631,P17693,0
Q8NBI3,Q8TAC2,0
O15269,P28676,0
Q96SB4,A0A5C2G3X0,0
O95563,Q9UBP6,0
Q8NG41,Q8NC51,0
Q14183,Q9Y5J3,0
Q96E22,P61803,0
P25116,P14317,0
Q9NV56,P20393,0
Q01201,Q07108,0
P13987,Q96CB9,0
Q07837,Q13541,0
P34897,Q9H6Z9,0
Q9BZE9,P04070,0
P49840,Q07837,0
O43715,O00743,0
P12272,Q1ZZU3,0
Q8N1D5,Q9Y5J3,0
Q9NQ48,Q5JPI3,0
O94992,A0A5C2G3X0,0
P03915,P57081,0
Q68D85,Q8ND83,0
O43390,P35637,1
O43837,P48509,0
P43250,P82914,0
P12931,P30926,0
Q9Y6E0,Q9HC97,0
P61927,Q6PCB8,0
Q99496,A1L0T0,0
P21266,P09681,0
Q9Y5J3,Q9NUS5,0
P50225,P56134,0
O15194,P29218,0
Q9Y3X0,Q9UIL1,0
P25685,Q9UDY4,1
Q5JR12,Q86WV5,0
P25311,Q96M63,0
P62277,Q9UHB9,1
P49023,Q9UIL1,0
P60174,P52952,0
P07355,A4GXA9,0
Q00987,A0A0B4J2H0,0
Q8NBK3,Q6IBS0,0
P12273,P09493,0
P55809,O95817,0
Q92876,P18509,0
Q9Y2B1,P56134,0
O14576,Q9H4H8,1
Q9H0U9,Q15038,0
Q9BVA0,P36957,0
Q9H9T3,Q9Y696,0
A0A5C2G4I7,Q16718,0
Q9Y5J3,Q8IWF2,0
Q02641,Q86YD7,0
P08962,Q14393,0
Q5TA31,Q8HAX7,0
P19474,P20382,0
Q9H0R5,Q15370,0
Q8NA29,P35030,0
P50552,P03973,0
A8MTZ0,A8K4G0,0
Q00765,Q9HCE5,0
Q16143,P05155,0
P52907,P21453,0
P38919,Q86V81,1
Q8IZK6,Q9BSF8,0
Q9BYD1,O14863,0
Q86SQ9,P13501,0
P21796,P0DPB3,0
P14653,Q92968,0
P28676,Q9NVK5,0
P23258,P58499,0
Q15326,Q9NX07,0
Q02641,Q9NYY3,0
O75446,P10997,0
O60762,Q13418,1
O95751,P48506,0
P01222,Q99638,0
Q8N140,Q6Q0C0,0
Q9BRK5,P35318,0
O95872,P55040,0
O43189,Q6ICB4,0
P29274,Q13324,0
Q6PIL6,P62877,0
O95685,P32241,0
O14678,Q96IT1,0
Q495M9,P55040,0
O95707,Q96HT8,0
P53582,P12074,0
O60894,P17028,0
P12694,Q9Y2U5,0
Q9GZU7,Q86SQ9,0
Q96G97,P52597,0
Q16623,P48506,0
Q99801,Q8NBI3,0
Q9UNN5,Q8NHR7,0
P30626,P01730,0
Q6VVB1,Q969V1,0
Q9P2R7,Q58FG1,0
Q53HC0,Q8N7C3,1
Q92968,O95684,0
Q9H4A6,P09467,0
O75063,P35354,0
P10916,Q14183,0
Q6QNY0,Q13614,0
Q13769,P06865,0
Q96LB1,P05109,0
Q9H5K3,P40967,0
P09683,Q9UDY4,0
P60866,Q5BJH7,0
P41595,O60894,0
P50542,Q9H503,0
Q86YD7,Q9H7E2,0
P09493,Q8N0S2,1
P33778,O95944,0
Q8IYX7,P16278,0
P63267,P14649,0
Q8N5I9,Q6ZNX1,0
Q9H4B7,O76082,0
Q8N138,O60573,0
Q6SPF0,P55809,0
Q9BYC2,O96013,0
Q15853,Q8WUB8,0
P48454,P35318,0
P20393,P04792,0
Q9Y320,Q9GZT3,0
P50213,P15248,0
Q7Z4H4,O60783,0
P13987,A0A0B4J268,0
Q8N8D1,P04004,0
Q5JR12,Q13114,0
P19957,P49755,0
P08697,Q53HC0,0
Q9BW85,P36980,0
Q9Y244,Q8N8V4,0
O43927,P29401,0
P61457,P32456,0
P20839,Q96B49,0
P03952,P01222,0
P62072,Q00537,0
P05114,P00441,0
Q99689,P49368,0
Q9BQ89,P52952,0
P11908,P10412,0
Q7RTV2,Q96G23,0
Q99638,Q96A35,0
Q9ULR3,Q9HAI6,0
P17026,Q9NQ89,0
P60891,O75477,0
P07205,Q00537,0
P35520,Q6PF05,0
Q03013,Q8N8V4,0
P0C5Z0,Q5TA31,0
P01857,Q8TCD0,1
O75896,P19878,0
Q9H257,Q8IXB3,0
Q7Z7K0,P63098,0
Q9NZI7,Q8NHH9,0
Q9ULR3,Q07812,0
P36894,P25929,0
Q15014,Q9UHF4,0
P21266,P59998,0
P17028,P24158,0
Q96C86,Q14508,0
P30419,Q96NN9,1
Q01344,P56159,0
B2RNN3,P02747,0
P04075,P42768,0
O75607,Q9BXA7,0
Q7L4P6,P48507,0
P23771,P49116,0
Q9NVD7,Q99519,0
O75072,Q68CN4,0
P55036,Q9Y5A7,1
A8K6K3,P01019,0
Q96EE3,P04921,0
P55327,Q96FV9,0
Q03395,P01275,0
Q68DB7,Q9BXF9,0
Q9Y3D0,P21453,0
P13498,Q9Y584,0
Q86SG6,Q8N4U5,0
Q92968,P05386,0
Q13769,Q68DU8,0
P06733,Q86W74,0
Q15828,O43920,0
Q96C86,P17181,0
P23942,P18621,0
Q96DI7,Q9H9T3,0
Q8IWF2,Q9BXF9,0
Q99832,P01008,0
Q15397,Q9UHB9,1
Q6ZMG9,Q9BZE9,0
Q9UNN8,O60547,0
Q9BVA0,Q8N5I9,0
P31391,Q86YL7,0
Q14442,Q7L775,0
Q15527,P17787,0
P16671,Q9Y2B1,0
Q15800,Q96NN9,0
P23415,P36575,0
Q8NFJ9,P30511,0
Q9BV86,P0DPB3,0
Q9BUN8,Q9NX38,0
Q8IY31,Q9UNN8,0
O75616,O43439,0
Q9NZA1,Q8N2M8,0
P08571,Q9NZV8,0
P0DOX5,Q58FG1,0
B2RNN3,P56385,0
O60888,Q9Y5B8,0
Q8TAF3,Q15038,0
P50990,Q03013,0
Q7L2Z9,Q96QS6,0
P43681,Q7Z4G1,0
Q5MJ70,P82251,0
P23258,P48544,0
O75081,P25116,0
Q96LB2,A0A0B4J268,0
Q8IZP0,Q9Y584,0
P63027,P00492,0
Q14442,Q8TCC3,0
Q9P2S5,P02679,0
Q13113,Q9HBG7,0
P51571,P18509,0
Q96G27,Q8IU54,0
P27918,P25398,0
P13688,Q8N4C7,0
Q6ICB4,Q8N4B1,1
Q96LJ8,P52799,0
P23415,P12872,0
Q96PP8,Q8IYL3,0
P0DOX5,Q96PD4,0
Q9UHQ4,Q03591,0
Q9UK53,P46976,0
Q3ZCQ8,Q13011,0
Q8N138,O95983,0
Q504T8,P25090,0
Q96IK5,P02748,0
P25025,Q969V1,0
O00567,P20290,0
O75072,Q9UHF4,0
P62072,Q1W6H9,0
S6C4R2,Q9UHP7,0
Q9BRA0,P35241,0
P59665,Q9BXA7,0
Q9HCE5,Q9NW38,0
Q15006,Q5T2W1,0
Q8NCB2,P32314,0
Q5BKZ1,P46439,0
Q8WZ19,Q07837,0
Q7Z4V5,Q8N8U2,0
P09669,P55327,0
Q68D85,P21796,0
P35250,Q9Y2Y1,0
Q02643,Q9BZW8,0
Q01850,Q9HCC0,0
P49458,Q8N140,0
Q9Y572,Q8TDQ1,0
Q15038,Q96DU3,0
P03905,O95415,0
O00757,Q9Y5J7,0
P08962,P59665,0
Q9Y573,O95674,0
Q99538,Q3KP66,0
P01008,P35625,0
Q66LE6,Q9Y570,1
O94921,A5PLN9,0
Q9C029,Q96A47,0
P53582,P62699,0
P0DOX5,P01704,0
P0CG13,P06028,0
Q15907,Q8NA29,0
P50552,Q9UKR5,0
P84098,Q9BZE4,1
O43193,Q96D46,0
Q92882,Q96F10,0
Q99638,Q8NCY6,0
Q8N987,O43181,0
P84022,Q15768,0
Q96BP3,Q9HCC0,0
Q9H015,Q99704,0
Q9BSI4,Q9UNN8,0
P07225,O60238,0
P17661,Q9NX18,0
Q7Z5G4,P01225,0
Q5PSV4,P56703,0
Q9NQ48,P17252,0
A0A5C2G3X0,Q9HC97,0
P17812,P10321,0
P31040,Q9NY35,0
Q9Y5S9,Q9HC97,0
P30626,Q8IYX7,0
P00156,P47224,0
Q6NT76,Q8N987,0
Q9UKB1,P04264,0
Q9H0C5,Q9H0R5,0
P29218,Q9BS26,0
O95257,Q6NYC1,0
Q9P0T4,P51572,0
Q9NZA1,Q9BTT0,0
P55771,Q8IWF2,0
P49257,Q6UVW9,0
P32297,A2RU49,0
O75521,Q13011,1
P53567,Q96QS6,0
Q14508,Q8WVV9,0
Q07108,O14929,0
Q9UIL1,E9KL35,0
O75063,O94905,0
P61081,P12694,0
Q96HT8,P49662,0
Q13595,Q12798,0
P48730,P31040,0
Q9Y320,P62195,0
V9HW68,O95944,0
Q99963,O75821,0
O95563,P21810,0
P09681,P20382,0
Q9H6T3,A0A5C2G3X0,0
P04839,Q9BQA9,1
Q9UQK1,Q96AE4,0
Q9Y3A6,B2RNN3,0
A0A5C2G3X0,Q96ER3,0
Q92905,Q15828,0
P48544,P82650,0
P48050,Q9Y6M9,0
Q86W74,Q9H840,0
A8MTZ0,O95232,0
Q8IZ73,Q02641,0
Q969W3,P31040,0
Q04756,Q9UK58,0
Q8NA72,Q9NQ48,0
P23258,P48643,1
Q13895,P16278,0
P20963,P01019,0
O95278,O00567,0
P10909,Q8NB37,0
Q9H1Y0,Q5TA31,0
Q8TDN6,O15217,0
Q96LB1,Q92903,0
Q16143,Q6PCB8,0
P46439,O43318,0
O00463,P04075,0
O14949,Q9P2B4,0
Q9NUN5,Q9BU76,0
O43920,P43681,0
O95970,Q7Z4I7,0
Q8IZK6,Q7LBR1,0
Q86T03,P01189,0
Q13651,Q6NVH7,0
Q8IZU0,D3W0D1,0
P28222,Q96PP8,0
Q96HT8,O94992,0
P01225,Q99741,0
P0C7W6,Q15561,1
Q9Y458,P01258,0
O14503,P08246,0
Q06787,Q9UN86,1
Q12981,Q9Y547,0
Q9HCP0,Q6ZNX1,0
P45381,P13747,0
P41146,P25705,0
Q14995,P63098,0
Q86UT8,P52435,0
P01732,P02808,0
O15371,Q9UHP7,0
P08246,P07355,0
Q9H2H8,O43715,0
Q15904,P21549,0
P56182,Q02878,1
Q9UJ04,Q99717,0
Q01113,Q9BPX6,0
Q9H211,P28223,0
P14598,P56279,0
O15270,Q8N138,1
O15488,P49721,0
P19957,Q7L591,0
P17787,Q13283,0
P12273,Q9Y399,0
Q12889,P57054,0
O14732,Q8N4N3,0
O95967,P41273,0
P62851,O60894,0
Q53HC0,P23415,0
Q9HBW0,Q96LB1,0
P48549,Q96QF0,0
P60891,P51553,0
P82673,P23945,0
P09972,Q12974,0
Q13114,Q9Y6Q6,1
Q9NX58,O14907,0
O00506,Q9NX38,0
P57054,Q70Z53,0
Q9UQK1,P08571,0
O00170,P47872,0
P24522,A0A5C2GVU3,0
P17181,Q9BXA7,0
P33778,P62805,1
O75616,Q96RK4,0
P20618,P28072,1
Q13007,Q96EQ0,0
Q5BJH7,Q96GG9,0
Q9Y573,Q9Y584,0
P48544,Q9BY67,0
P49662,Q8WXF0,0
Q9P2R7,Q12798,0
O95183,P46976,0
Q9GZU1,P13688,0
P56159,Q9NZC7,0
Q9BWG4,Q9Y584,0
Q16890,P60468,0
P05412,P67870,1
P49761,O15218,0
Q9H503,O00204,0
Q6VN20,Q7L5Y9,1
Q9UGP5,P50542,0
P62249,Q6IPM2,0
P01210,P43378,0
Q9UH92,P11908,0
Q15038,Q5TD97,0
P60508,Q12798,0
Q86UT8,Q9UBQ0,0
Q86SG6,P63151,0
Q13118,Q8IUQ4,1
Q53GL0,Q9H461,0
Q12981,Q86T03,0
P29353,O14907,0
P30307,P21673,0
Q14442,O95833,0
O60356,P06454,1
Q8N9N8,Q9P2S5,0
Q8IU57,Q8IYX7,0
Q9H015,Q9H1R3,0
P36894,P09972,0
Q86SQ9,Q96E22,1
Q86T24,Q6UVW9,0
Q99519,Q9H4K7,0
P57764,Q8N6V9,0
Q16401,Q6PIL6,0
Q96F10,Q8N8A6,0
Q6ZQR2,Q9NY35,0
Q99615,Q13613,0
P55040,Q8IZU1,0
P49368,Q92466,1
Q8N8U2,Q7L2H7,0
O14593,O00273,0
Q8NCK7,P23763,0
Q96CG3,P28335,0
Q9NXA8,Q86SQ9,0
Q9H867,Q9NX07,0
Q9Y696,Q9ULV8,0
Q9GZP9,P03973,0
P17844,P03973,0
Q8N5D0,Q53H12,0
Q14790,O14907,0
Q6IN84,Q15669,0
Q9HBE4,Q9NS61,0
Q99592,O43488,0
Q14254,P12268,0
Q68DU8,Q9BZR6,0
P60508,Q8NEF3,0
Q96N95,Q01113,0
Q53TN4,Q86SG6,0
O95944,Q9Y2G2,0
Q9NX01,Q7L945,0
Q6GPH4,P56279,0
Q9HC97,P41236,0
P61923,Q8N8U2,0
Q6DD88,Q9H115,0
Q8IZK6,O60232,0
Q8NA29,P18075,0
P04070,A2NUT2,0
Q9HCU9,Q99519,0
Q9NPI8,O43837,0
O96015,Q9UNI1,0
P45381,O95149,0
P35520,Q96MH2,0
P61278,Q01344,0
Q13501,Q9UNN8,0
Q96HR9,Q8WY22,0
O14965,P08631,0
A0A5C2GVU3,P26196,0
P61278,P28908,0
H9NIM3,Q99608,0
P00441,Q86TM6,0
Q99726,P53611,0
B2RNN3,P13385,0
Q99967,Q99731,0
O14907,P48775,0
Q9Y4P8,P22415,0
Q9H009,Q2M2E3,0
Q9UQ80,P32297,0
Q6NXE6,Q86WT6,0
Q9C029,P17735,0
P61599,O60291,0
P20062,Q8N8D1,0
Q8IYX7,Q9H9T3,0
O75351,P60891,0
Q5W5X9,O95833,0
Q9UJ78,Q13952,0
Q15054,Q96LB2,0
O43301,Q92529,0
Q9H9T3,Q9P015,0
Q9P2J3,Q8WV22,0
A6NGN9,Q8IV16,0
P51553,Q00597,0
P02511,P40424,0
P62241,Q13613,0
O95747,P62829,0
Q9NZE8,O43914,0
Q71U36,P27918,0
Q8IYU8,V9HW34,0
Q495M9,P25791,0
P42574,P61278,0
P12268,Q9NZZ3,0
Q6PI98,O75084,0
Q9NWT6,O75896,0
P52799,Q00403,0
Q6ZUT1,Q6IN84,0
P13385,P29274,0
Q9NY35,Q99618,0
Q8NA29,P35414,0
O00628,Q92968,1
Q5JVL4,O14732,0
P30926,P02538,0
Q6UWZ7,Q8IYB1,0
Q15018,Q53EZ4,0
O95944,Q92529,0
P61923,Q09019,0
Q96B01,Q9NQ48,0
P06748,Q9H4L4,1
P05155,Q8TBZ3,0
Q96EE3,P49116,0
P21549,Q9Y458,0
Q3KP22,P10073,0
P32298,O43390,0
O14965,Q9H7T9,1
O14965,P35520,0
O95631,O43390,0
Q9NY35,Q9Y4P3,0
Q9UQF0,P51608,0
O60291,O76094,0
P34897,P43357,0
Q99594,Q9P0T4,0
P46108,P62937,1
Q12834,Q99538,0
Q04206,Q8WTS6,1
P60508,Q9UPY8,0
P30550,O00483,0
Q03591,Q15573,0
P20366,P84090,0
Q8NEZ5,P56703,0
O95256,P25929,0
P14635,Q6UXL0,0
Q53GS9,P20290,0
Q9NY35,P02545,0
P50213,Q8IW19,0
Q99726,Q9Y4P1,0
P01579,P20393,0
Q99471,A8K4G0,0
Q9Y315,A6NGB9,0
Q9BS26,P12872,0
Q86YL7,Q9NQ33,0
O95944,P00742,0
Q9BT49,O60895,0
Q8IVT2,H9NIM3,0
Q5TA45,P01258,0
Q02742,Q96BM1,0
P48167,P01589,0
O60895,Q16790,0
Q9NZV8,P62306,0
P31995,Q00013,0
O15392,Q9UQB9,1
Q8WVJ9,Q9UNI1,0
Q96J77,B4E0X6,0
P09972,Q68CJ9,0
P10451,P00156,0
P12272,Q99731,0
P36897,Q12918,0
Q9UQF0,P62875,0
Q96BR9,A8MTZ0,0
O43837,P50750,0
Q15018,P21281,0
Q9NUJ3,P48145,0
P08621,Q07955,1
Q8N140,O15524,0
Q02878,Q53F19,1
O95727,Q02643,0
Q12889,A9UHW6,0
P55036,Q8IYU8,0
P31150,O15247,0
Q96BA8,Q9HCC0,0
P35346,Q15326,0
Q9Y680,P12532,0
P36980,Q8IWZ8,0
P28223,P60981,0
Q8IXM2,P49662,0
O94921,Q7Z5G4,0
O60812,Q9HCE5,0
P49257,Q6P1J9,0
Q99705,P62491,0
P08246,P43363,0
O95470,P46781,0
P14868,Q9NZV8,0
Q99643,P41208,0
P60709,Q9NYL9,1
Q6UX04,P50542,0
P00441,Q9BT49,0
Q7Z6G3,P62068,0
P19419,P46736,0
Q8IU57,Q12792,0
Q8N4P2,Q16790,0
O15217,Q9BYV2,0
P23416,P25098,0
Q9UIL1,Q92522,0
O43237,P07225,0
Q96E22,Q96EE3,0
Q9UBW5,Q96L50,0
O43189,P13498,0
Q9ULX3,P22466,0
P81408,P48507,0
P36957,Q9UQK1,0
P22466,P31273,0
Q86YL7,Q9NV56,0
P05386,Q8IU54,0
Q07021,P28335,0
P03952,Q9HCC0,0
O00506,Q9Y3A3,1
P08631,Q9Y3A6,0
Q9NQ89,O75190,0
O75663,P67775,1
Q13426,Q03395,0
Q8N138,Q86UT8,0
Q13007,P25929,0
Q9P0U3,Q99726,0
O60675,P0C862,0
P17181,O43193,0
Q9BXV9,P35250,0
Q86XI6,P03901,0
Q9NQX0,P19438,0
Q8WYQ4,Q9P086,0
P31391,Q9UL95,0
Q96HD9,P49761,0
Q9NX70,P56703,0
Q9HCP0,Q9NS91,0
P61244,Q9BW11,1
Q15528,O43399,0
Q07955,O15269,0
Q86YL7,P13984,0
P16150,Q8N138,0
P08195,Q8TDX5,0
Q12805,P28161,0
P21217,P13196,0
P20839,Q96GF1,0
Q15554,O60683,0
Q9UJ04,P40126,0
P01019,P30301,0
P61266,O00499,0
Q96Q35,Q9UBU7,0
Q96HS1,P35520,0
Q9NQL2,P01303,0
P81877,Q02742,0
P34897,O75787,0
P54105,Q9Y4Z0,1
P78362,Q9NZM5,1
Q5JXX7,O43687,0
Q86TU7,Q8N2Z9,0
Q9H079,P78552,0
Q01167,Q16576,1
P02545,Q03252,1
P07225,Q9BTE7,0
P32314,P24863,0
Q6SA08,Q12918,0
P08571,P00558,0
Q13310,P05062,0
O95674,P53990,0
P57764,P11908,0
P17980,Q96DZ1,0
Q5VUM1,O14503,0
Q8NC51,Q9BXA7,0
Q13257,Q5JTV8,1
Q92903,Q9BZY9,0
Q96CA5,Q6PIL6,0
O60683,Q9HCM9,0
A0A5C2G3X0,Q9UL16,0
O15247,Q6P1L5,0
P07355,Q01658,0
A0A5C2G4I7,P58062,0
Q96PD4,Q66LE6,0
P12268,Q9HD42,0
P07205,Q9H0N5,0
Q13614,Q86TM6,0
Q14183,Q969V1,0
O00217,O60895,0
P46976,P45985,0
P56279,Q99594,0
Q9ULV8,P49116,0
Q9Y230,O14593,0
Q8IU57,Q9UGP4,0
Q15654,P28676,0
P13987,P13682,0
P48507,P02511,0
Q7Z3Y4,O15247,0
O00230,Q15599,0
Q9NZV8,Q7Z7H8,0
P17735,O95154,0
P17987,A8K4G0,0
Q8N344,Q6UVW9,0
O60739,Q8TDQ1,0
Q9BRP0,Q96BM1,0
Q9Y376,Q9Y6N9,0
P32455,Q9NY93,0
P60891,Q96EL3,0
Q8WVJ9,P49116,0
A0A0B4J2H0,P04264,0
P82251,Q5TA45,0
Q6DD88,P81877,0
P48454,Q9Y696,0
Q96QS6,P01258,0
P48556,P60896,1
Q6GPH4,Q9Y508,1
Q96E22,Q96BY9,0
O14818,Q92530,1
P41134,P34897,0
Q9Y547,Q8N355,0
P51811,P23025,0
Q92968,P19474,0
Q9P0U1,P25311,0
O60551,Q13007,0
Q9Y2Q5,Q9NP66,0
Q92696,O14949,0
O95967,Q9NSK0,0
P61925,O14678,0
P20062,Q6ZUT1,0
O43927,Q14188,0
O43439,Q15654,0
Q99453,O95415,0
Q96DF8,Q6PIL6,0
