protein1,protein2,interaction
1ZBE(1):1,5AAW(5):H,0
4PDC(1):E,4PW9(1):B,0
1YKE(1):A,3I29(1):B,0
3BRT(2):A,2OOB(1):A,0
4EUK(1):A,7DV4(2):F,0
7VFA(1):D,3CFI(1):C,0
3GFU(1):D,3C7K(1):B,0
7MNR(1):B,4OGR(3):L,0
2NPP(2):B,5JNE(2):E,0
1QKZ(1):H,7TPB(1):B,0
3MMY(4):G,6G16(1):B,0
6ZRN(1):D,5DOI(2):B,0
3HE4(2):A,7ZY4(1):C,0
3LH2(1):L,2BDN(1):L,0
4FXW(2):D,6MRQ(1):I,0
3A98(2):C,2CIO(1):A,0
3MLQ(4):H,5UXX(2):C,0
4FXW(2):C,4FXW(2):D,1
6FC0(1):A,6FC0(1):B,1
4P6Z(1):S,1TQ7(1):A,0
1AIP(1):D,4Y99(1):C,0
6QLB(1):G,7DNN(1):A,0
6P9H(2):H,5E7F(1):I,0
5F0P(1):A,6GTQ(1):C,0
1MEC(1):1,6QTA(1):A,0
4B8A(1):B,5KZM(2):B,0
6OKN(1):R,5ZZN(2):a,0
6NBE(1):P,6EJP(1):C,0
4GGF(1):C,7VYT(1):C,0
6K65(1):H,3LK3(1):A,0
3NAP(1):B,5LON(1):A,0
1F0C(1):B,5MSM(1):C,0
6ISC(1):A,4DRX(2):D,0
4XAX(1):B,3ANW(1):B,0
6WI2(1):A,6NO7(2):G,0
3WYF(1):B,4LLO(3):F,0
1JIW(1):P,5E5M(3):E,0
5TPW(1):A,5TPW(1):L,1
5D0V(1):K,7Q05(1):F,0
4U39(1):J,5L0Q(1):B,0
5Z2Q(2):D,6YN1(1):B,0
3ZU7(1):A,5G37(1):B,0
6UJ9(1):H,6ZG3(1):H,0
5UPK(1):C,6HGA(1):B,0
5ET0(1):B,6QSP(1):B,0
6L4P(1):B,2FM8(2):C,0
5OCW(1):B,5FC8(1):E,0
3K1R(1):B,6T5A(1):H,0
7Y6B(1):B,6U54(1):B,0
2JBA(1):B,6EHR(1):G,0
5VTM(1):V,6QTB(2):D,0
1MZW(1):A,1MZW(1):B,1
6O03(2):A,6O03(2):D,1
7CQH(1):B,4PP8(1):C,0
4D10(1):O,2BS2(1):E,0
7DKZ(1):D,2DSQ(1):G,0
1KDQ(1):A,4YR8(2):B,0
5WVO(1):D,7FDM(1):C,0
4OY2(1):B,6LLF(1):A,0
1RK8(1):C,5MP2(1):B,0
4AOR(3):F,5MWN(1):F,0
6Q01(2):D,4JD2(1):C,0
6M2C(4):D,6M2C(4):H,1
1F3U(3):F,1POI(1):C,0
6ZG3(1):G,3LDB(1):A,0
1IRA(1):X,5AHU(1):A,0
2NTS(1):P,1B0N(1):B,0
5C2V(1):E,6GCI(1):A,0
2EQ9(4):J,2IX7(1):B,0
4FAO(5):b,5D5K(1):B,0
5YB2(1):D,3QF7(3):D,0
7TJ4(2):C,3LW5(1):J,0
2REX(5):C,4N7S(2):C,0
1KYO(1):V,2PM9(1):A,0
5YAN(1):B,4L1E(1):J,0
5DHX(2):L,3O5T(1):B,0
5JZ7(1):A,2PMZ(2):S,0
5WSU(1):C,7F9N(1):A,0
3L9K(2):B,3L9K(2):Z,1
4J6S(2):G,6I07(1):C,0
3R07(1):A,1HXM(4):H,0
5FGI(1):H,2I2X(2):H,0
7PPB(1):B,3QV1(3):G,0
6JLY(1):E,4HDM(1):A,0
7SZO(2):K,2WIU(1):C,0
2J1K(4):S,1RQQ(1):A,0
4JHP(1):B,4JIF(2):B,0
4R8G(1):H,5X2N(2):C,0
4XRP(1):C,5Y91(1):A,0
5ZBA(1):C,7EAL(1):A,0
3V3K(2):D,3LQV(2):B,0
2A06(1):R,5T87(2):B,0
7CIZ(2):F,7CIZ(2):G,1
3SXU(1):B,1PKQ(1):A,0
5B4P(1):A,4HEA(2):B,0
4RWS(1):A,4RWS(1):C,1
4N9G(4):Z,6M6U(1):G,0
2BA0(1):A,6BD2(1):A,0
3VYG(1):I,3D2U(2):E,0
3DBO(1):A,3M0D(1):C,0
6DEX(1):B,6KK3(1):B,0
4ICG(1):A,3H3P(2):T,0
4D10(1):K,4G6J(1):H,0
5ZQV(2):F,6MRK(1):U,0
5F3H(1):A,5F3H(1):J,1
3TCX(9):R,5XT6(1):B,0
5JZE(2):D,7CI2(2):B,0
3KXY(2):B,4HWI(1):A,0
3G04(1):A,3G04(1):C,1
6NBE(1):N,5H9B(1):A,0
5X6U(1):E,1S3S(1):F,0
1RKE(1):A,6PGV(1):A,0
4YUU(2):b1,6RSW(1):A,0
1JJU(1):C,3UKY(1):C,0
2H47(1):C,5K25(1):A,0
4QXA(1):B,5H7D(1):F,0
4DEY(1):B,4NG2(2):H,0
1K3Z(1):D,4UN2(1):B,0
4AYB(1):K,5WVO(1):A,0
3UKU(1):G,3BWU(1):C,0
3C0R(1):C,7RAH(1):B,0
4HUN(1):A,4B1U(1):M,0
6ZX9(1):B,5NCM(1):A,0
2XCM(2):B,2ZZP(1):A,0
6ASR(1):B,2C5L(1):A,0
4QD2(1):A,1LQV(2):B,0
4N3Z(1):A,3WXR(1):L,0
5MJE(1):B,1OAZ(2):J,0
5HK5(2):A,3HG0(1):D,0
5JAA(1):D,3MJH(2):C,0
3VH5(1):T,7S1T(2):D,0
5NBM(2):B,6OBN(1):C,0
4B6H(1):A,4QFQ(1):B,0
1TME(1):3,1TME(1):4,1
5LRV(1):A,5LRV(1):B,1
1TMQ(1):A,4YDY(1):A,0
4CCM(1):B,4DNC(2):E,0
3DCG(2):E,7E6G(1):B,0
1G7C(1):A,1G7C(1):B,1
4V82(1):Ay,7C7X(1):A,0
3IM4(1):A,4YC6(2):D,0
1H2K(1):A,5V2C(1):j,0
1TOC(4):T,6FHP(1):A,0
1FQV(1):A,5JJF(1):A,0
5VTM(1):W,6PCU(2):D,0
2GA9(1):A,6FE4(1):E,0
5J26(1):A,5HYC(1):A,0
1XOU(1):A,1XOU(1):B,1
7EWM(1):C,4BRW(1):A,0
5W5C(1):A,6RO0(1):C,0
6KAG(1):C,5B5W(1):A,0
4OY2(1):A,6ZDT(1):B,0
3WXR(1):S,6UJ9(1):A,0
3MHV(1):C,4X0K(2):B,0
5OO6(5):N,5YI7(2):D,0
2ZDI(1):B,5Y1Z(2):B,0
4IHF(2):I,2ZT9(1):B,0
6RTW(1):B,6UZ1(2):J,0
6SZW(1):D,7SH3(1):B,0
6UVO(1):D,5CZ5(1):F,0
1DD3(1):D,6FE4(1):E,0
3PO1(1):B,5IP4(1):A,0
4ORZ(1):B,7M0X(1):A,0
1XTG(1):B,4K2U(2):I,0
7AB5(1):E,4BJH(1):A,0
5H2F(1):A,2J3T(1):A,0
5DHX(2):L,5IR6(1):C,0
4XTR(1):B,5BQM(1):B,0
2VN6(1):A,2VN6(1):B,1
2HNT(1):C,3MOP(1):J,0
7DA2(1):B,2F4O(1):A,0
2X53(1):S,2V8S(1):V,0
1XXH(1):A,1XXH(1):B,1
3OAK(1):D,3OWE(6):K,0
6ZXS(1):4,4EQA(1):A,0
3OJM(1):B,4S10(1):A,0
7TPB(1):B,6VJ5(1):A,0
1XU2(1):A,3VU9(1):A,0
2DZO(2):D,5GPY(1):B,0
6J7W(1):A,5LDD(1):C,0
2DXB(2):W,5W5D(1):F,0
3OAA(3):X,4G59(2):B,0
4AEZ(3):G,4EQA(1):A,0
1NPE(1):A,4ML0(1):B,0
1FOD(1):2,3V62(1):A,0
5TZT(1):A,6SVL(5):K,0
6MLK(1):A,6GJU(1):A,0
5E79(1):f,5JZ8(1):A,0
6LEA(1):A,6LEA(1):E,1
5FIO(1):A,5FIO(1):B,1
6J9L(1):E,6CH3(1):A,0
6GBU(1):D,7MNV(1):A,0
2R56(1):H,2ZSI(1):B,0
7K0Z(1):D,3C8K(1):B,0
1HXY(1):D,6Q8O(1):W,0
4BH6(1):D,7CJ0(1):D,0
5XYN(1):C,5L21(1):A,0
7TVF(2):B,3HB3(1):D,0
4YUU(4):z2,4U3J(1):C,0
4XTR(1):A,7MO5(1):A,0
2V51(1):B,2V51(1):F,1
7F28(1):A,6GZJ(1):B,0
7JTU(1):B,7P33(1):G,0
3B5N(2):H,3HB3(1):D,0
1BVY(1):F,5NVL(2):C,0
6ZR5(1):A,4A8X(1):B,0
2V55(2):C,6KBR(1):A,0
1SFC(2):H,1TYG(1):B,0
4ODA(2):C,5IKC(1):B,0
2P58(1):A,2P9S(1):D,0
5UJ7(1):C,4I98(1):A,0
1HIA(1):I,7VMC(1):A,0
3OJM(1):B,3B0D(2):C,0
7S59(1):1,7SH3(1):A,0
6YWC(1):B,6FIB(1):A,0
1HIA(2):Y,5D3M(2):H,0
7ZMQ(1):A,1XF6(1):D,0
3W3A(1):G,6B4F(1):B,0
3W1S(1):C,7CZD(2):D,0
2XSO(3):V,5HYC(1):A,0
4RS1(1):B,2E74(1):A,0
6NYP(4):E,7MO1(1):A,0
1MEC(1):1,2NVU(1):C,0
6LNM(1):A,7Y6C(1):U,0
4GED(1):B,3F6Q(1):B,0
6E5B(1):N,3DOM(2):C,0
1TTW(1):B,4ODB(1):F,0
3HG0(1):D,7A67(1):B,0
1Y01(1):B,7F9L(2):G,0
5ZVM(1):C,1EUV(1):A,0
7E5B(2):B,7E5B(2):C,1
3QB4(3):D,4FA4(1):C,0
3CQC(1):A,4G6J(1):H,0
1U6H(1):B,6RPS(2):M,0
7QBF(1):A,2KAI(1):I,0
6NYQ(1):L,4CT4(2):D,0
7VYT(1):C,7M1H(1):A,0
3FFD(1):P,4YUU(3):A2,0
3OAG(1):B,1JJO(1):C,0
5FGI(1):I,2E1M(1):B,0
6QGT(1):A,7CQ2(1):A,0
4BD2(1):C,1Z0K(2):C,0
3DXR(1):B,6LKI(1):A,0
6RO0(1):A,6RO0(1):E,1
5JNB(1):E,5MR5(1):D,0
4UE8(1):B,6ACI(1):H,0
1LDK(1):D,2V4J(1):D,0
7KDF(1):D,5CX2(1):C,0
3H8D(1):A,4WND(1):B,0
3QLV(6):F,7PI7(2):E,0
3NFP(2):H,3NFP(2):I,1
4LN0(1):B,6BYH(2):H,0
2O3B(1):B,1JMZ(1):B,0
4HUQ(1):T,7L4L(1):D,0
2DPP(1):B,3UIN(1):A,0
6IWB(1):B,5F0J(1):C,0
2XFG(1):A,5IJ8(1):T,0
6OAR(2):C,7ACY(1):C,0
1LDK(2):B,5JNE(2):F,0
4NIF(1):D,2D1P(1):B,0
6A3V(3):F,2HEY(2):G,0
1FM9(1):D,4ONS(1):B,0
5IRO(2):H,5KQ4(1):D,0
4C92(1):B,5Z7L(1):A,0
1TOC(4):F,6NJD(1):A,0
2DSQ(1):G,5KVE(1):E,0
4Y1L(1):B,4Y1L(1):C,1
6ZXW(1):G,7OJX(1):B,0
3PN7(1):A,3U30(1):C,0
5YRZ(1):B,5IKC(1):B,0
7D3Y(1):B,3PNR(1):B,0
3KXE(1):D,2XCM(2):F,0
4G4S(1):O,3VGA(1):C,0
4UI7(2):B,5OOV(1):B,0
4XPN(1):B,3ME0(1):A,0
5DBR(1):A,4MNG(2):C,0
6DKJ(2):A,5YR0(1):B,0
3T6G(1):B,6JLO(1):h,0
5LDD(1):B,4C0B(1):D,0
6KP3(1):B,4Y99(1):A,0
4QMG(3):C,6YXJ(1):A,0
5U5Q(1):C,5K59(2):A,0
6H0F(3):I,5T87(2):B,0
5GGS(1):Z,4F88(1):C,0
1HXY(1):B,1JYO(1):C,0
1RQQ(1):A,2WH0(1):B,0
5CZV(1):L,4C3J(1):C,0
7F6J(1):A,1FSK(4):L,0
5M3K(1):B,2PQR(2):D,0
2ZT9(1):B,7JUM(2):B,0
2FTK(2):D,5ODQ(1):B,0
3B5N(1):C,5HZP(1):D,0
4JQW(1):A,1XXH(2):I,0
7VFA(1):D,3WOD(1):G,0
5E79(1):I,7ST8(1):H,0
4WM7(1):C,5INB(1):A,0
5NLB(1):B,1TII(1):C,0
2HTM(2):G,7JZI(2):D,0
3DDC(1):A,3UIN(1):D,0
1SFC(3):I,6N9G(2):B,0
4GL9(3):C,4GL9(3):G,1
2WY3(1):A,4ZI3(1):C,0
4P6V(1):B,1FCC(1):A,0
2W96(1):B,3CPJ(1):G,0
6S8S(2):C,3QG5(1):B,0
6KP3(1):A,2YNM(1):C,0
6A3W(4):K,6A3W(4):L,1
3WOD(1):F,3CR3(1):B,0
4OMF(1):G,5B04(1):H,0
6HGA(1):H,5F7K(1):A,0
2IJO(1):A,3EZJ(2):F,0
4I0X(6):K,2BDN(1):L,0
4EIG(1):B,3T5X(1):A,0
6RPS(1):H,7EGS(1):B,0
1LFD(2):C,7EQC(1):C,0
2R56(1):A,4MSV(1):A,0
3LKU(3):F,4BD9(1):B,0
4M1L(1):B,7OZT(1):AAA,0
5KLI(1):A,3M0D(2):B,0
6JWP(1):D,1WYW(1):B,0
5H07(1):D,2V7Q(1):D,0
2OCF(1):A,6NMR(1):S,0
5OC7(3):C,7TUE(1):B,0
7E1S(1):B,2XTJ(1):B,0
6QGT(1):A,6G4J(1):B,0
1YE9(2):M,4DKA(1):A,0
2E4M(1):A,4DEP(2):D,0
1SFC(2):E,7B2C(1):B,0
5E79(1):U,4MXW(2):H,0
2J0U(1):T,4DHX(2):F,0
6CW3(2):F,3EZJ(2):E,0
2GEZ(2):F,7RK2(1):A,0
5ZQV(2):B,2P5T(2):E,0
3UKY(1):B,5HKK(2):I,0
6CSE(2):M,6CSE(2):H,1
2J1K(4):Z,1G6V(1):A,0
5CZ5(1):N,2EQB(1):B,0
5G1X(1):B,6BKC(1):E,0
4HKJ(2):E,3VH7(1):B,0
4U3J(1):B,4IYP(1):C,0
2Y8S(2):E,5A7D(3):C,0
6K68(4):L,5DC4(1):A,0
4DX8(2):H,5NMV(1):H,0
1YE9(2):I,7BYE(1):B,0
1TII(1):H,4W78(1):F,0
4V98(8):BF,6NJD(1):B,0
1B33(1):D,4DT7(1):A,0
5WAU(1):j,1LDK(2):B,0
2ZXX(2):E,3OUN(1):B,0
3WIH(2):M,4XKL(2):D,0
3VH7(1):B,4YPG(1):B,0
6BX8(1):A,6GHD(1):G,0
2VZK(1):A,2VZK(1):B,1
6NQ3(1):B,6NQ3(1):C,1
1KQF(1):C,6IY6(2):J,0
3A1Y(1):F,7PB8(1):P,0
6VGR(1):H,7WZS(1):B,0
3VRA(1):C,5B3H(1):C,0
4KFM(1):B,5L0Q(1):B,0
6FY1(2):X,4YUU(1):L1,0
5OSI(1):A,1S5L(1):F,0
3HTU(2):C,4P1B(1):I,0
5YK5(1):B,6FM2(1):A,0
5XJT(1):2,5CFC(1):C,0
3RPF(4):C,3HHW(1):B,0
6T7F(1):C,5L3S(4):G,0
4RYF(1):F,3N5B(1):B,0
1D5Z(1):C,6JAU(1):A,0
6O03(2):A,6QTB(2):E,0
2QKW(1):B,1FM9(1):D,0
4YBQ(2):D,1EAY(2):B,0
4YBQ(2):D,1GH6(1):B,0
3OTJ(1):E,3R07(1):C,0
6OCF(1):B,6N2E(1):C,0
4YN0(1):B,5MP6(2):L,0
3WWT(1):B,3O3N(2):D,0
3B0D(2):C,4E4W(1):A,0
2XFG(1):A,5D2M(1):A,0
2XV6(2):A,3T4N(1):A,0
3TJE(1):L,2BRQ(1):A,0
4WZ7(1):L,1SCJ(1):B,0
3CWZ(1):A,4JE4(1):B,0
5MG8(1):B,2XTJ(1):A,0
1M63(1):F,4D10(2):A,0
3SOH(1):A,5DC4(1):A,0
1FQJ(1):C,3DPR(1):E,0
2GWF(2):D,7JUM(2):B,0
3ONG(2):D,6ZH1(1):A,0
6MGN(1):B,3HI2(1):B,0
5N3U(1):A,6VHR(1):B,0
1Q90(1):M,1Q90(1):N,1
4GI3(1):C,7DQX(1):C,0
4B7Y(1):D,4X57(1):A,0
6X1G(1):B,3ZN6(1):B,0
1JK9(1):B,4XXB(1):B,0
2HD5(1):A,5MFC(2):C,0
6CHG(1):C,4NBY(1):C,0
2NYZ(1):B,2E9X(3):D,0
6C09(1):D,4IHF(2):I,0
6H9N(1):B,7TUF(1):L,0
1TGS(1):Z,1TGS(1):I,1
3PL6(1):B,4AT7(1):A,0
4DX8(2):H,5UMI(1):A,0
6XTD(1):AAA,6XTD(1):BBB,1
4W78(1):E,7O3B(2):B,0
6LLF(1):A,2C1M(1):B,0
7EWM(1):C,7D3Y(1):B,0
5T5N(1):E,6TKH(1):H,0
7ALB(1):h,2WTK(1):D,0
6FY1(2):Y,4B1Y(1):B,0
4OT1(1):L,6TVQ(1):BBB,0
3TAD(1):C,5T0F(1):A,0
1OWS(2):A,1WMI(3):B,0
4HWB(1):L,1LNU(4):G,0
4H62(1):Q,1Y56(1):A,0
6URQ(1):A,6F5D(1):I,0
1GL0(1):E,6ZSH(1):B,0
6SWG(1):A,6U3V(2):A,0
2P9K(1):F,2P58(1):C,0
2ZUQ(2):D,4UQI(1):M,0
5YR0(1):B,5HXB(1):Z,0
4DBL(1):D,4JHJ(2):A,0
5B5E(1):D,1ZRT(1):D,0
5H0N(1):B,5J5C(1):B,0
1F0C(1):A,5A1N(1):B,0
7E50(1):A,5X4L(2):B,0
1AZZ(1):D,4Z94(1):G,0
5X3X(1):M,3BCC(1):G,0
1L4A(1):A,6ULH(1):E,0
5N9J(1):U,6STJ(1):F,0
4AXG(1):C,3F75(1):P,0
4GI3(1):A,4GI3(1):C,1
2XJY(1):B,6OYL(1):B,0
3JQO(1):P,5DO9(2):D,0
7F37(1):C,6SWT(1):B,0
5ZQV(2):F,1KXQ(2):B,0
4RSI(1):B,5DJQ(3):P,0
5C2J(1):A,7POI(1):A,0
2P9L(1):E,5I4R(1):C,0
7KFK(1):A,5KY5(1):A,0
4BD9(1):A,3M91(1):A,0
4C2M(1):M,6PE9(3):U,0
4DJF(1):A,6LHF(1):G,0
2POP(1):C,7Q05(1):A,0
7CCC(1):E,2WY3(1):B,0
3VRA(1):C,4U8U(1):V,0
4YR8(2):B,5W21(1):C,0
7PB4(1):H,3F7P(1):A,0
2BE9(1):A,7Z0G(1):A,0
1T0R(1):A,5HZP(1):C,0
4JD2(1):B,5OYL(1):A,0
6S8S(2):C,5X6V(1):E,0
4XNH(1):B,4Y1L(1):B,0
5VEB(2):L,3B2E(1):F,0
3QBT(1):A,5J1S(1):A,0
1EZV(1):A,1EZV(1):G,1
6A6X(1):B,4HH3(1):C,0
2J3R(1):B,1FLE(1):I,0
2Y9M(1):B,3OF6(2):E,0
4PP8(1):C,5ZVM(1):b,0
5B3H(1):C,3HRD(1):A,0
4LAC(1):C,2JDI(1):D,0
3RRN(1):A,3RRN(1):B,1
6MRK(1):U,4M78(2):N,0
1LPB(1):A,2O25(1):D,0
1TZS(1):A,2EQ7(1):B,0
1TZY(1):D,4BOS(1):C,0
2O98(1):A,2O98(1):P,1
4DOH(1):B,3L9J(1):T,0
2WIH(2):D,6A2B(1):A,0
1RZK(1):G,5MG8(1):B,0
6FNP(2):H,3S3X(1):D,0
5AHJ(1):L,2ZSI(1):A,0
1H2M(1):A,2WU5(1):H,0
5X5W(2):D,4QHU(1):L,0
6LYD(1):A,6LYD(1):I,1
6ZXW(1):H,7O3B(2):B,0
4Z3U(1):B,6LZ9(1):A,0
7Z0G(1):A,7Z0G(1):C,1
3TCX(9):R,7D8B(2):D,0
1C8O(1):B,4D9Q(3):B,0
6GXZ(2):D,4DXE(2):E,0
2G77(1):A,5JZI(2):I,0
5N9J(1):X,1WYW(1):B,0
7NA9(1):D,2NVY(2):K,0
6JHW(1):A,1DX5(1):M,0
6NYO(1):A,6NYO(1):E,1
7W71(1):B,6U4Y(1):A,0
3DBO(1):B,2ACZ(1):C,0
7RK2(1):A,4EU2(1):F,0
4WFC(2):D,3PJA(1):L,0
2HIK(3):Z,1CT2(1):I,0
5MHR(2):M,2W2D(2):C,0
6GBU(1):C,5D3M(2):H,0
4DHJ(2):E,3OED(2):D,0
3BX7(1):A,5IY5(1):M,0
6KXF(1):A,1WMH(1):A,0
7PCS(1):B,3P4U(2):C,0
5NBQ(1):D,6E5B(1):G,0
3UVJ(2):D,4Z6Y(2):A,0
3VPB(1):F,4IEF(2):C,0
2WU5(1):G,1Q90(1):A,0
3D3C(3):C,5NX1(1):D,0
4GH4(1):A,5Y8X(1):A,0
6NUF(1):A,1PQZ(1):B,0
1JJO(1):A,7S7R(1):A,0
4UJ3(7):S,4XWJ(1):A,0
1XCQ(4):G,3DXE(1):A,0
2WBL(1):C,6JHO(1):C,0
6BWA(1):B,7DAA(1):H,0
6BBN(1):E,6HG4(1):A,0
5CX2(1):A,2EUF(1):B,0
1LDK(2):A,5YL9(1):B,0
6Z7V(1):B,7VYT(1):A,0
7DDX(1):A,1L0N(1):B,0
5T5M(1):F,2B3T(1):B,0
3ANW(1):B,5F5P(1):B,0
6XFQ(1):G,5LSJ(2):C,0
4YXC(1):A,4YXC(1):B,1
4TXR(1):C,6T9E(1):AAA,0
3DXE(1):A,7C7X(1):E,0
3P8C(1):D,3HA6(1):A,0
4MON(1):A,4MON(1):B,1
6WN1(1):A,6EJG(1):C,0
2A0L(1):F,4KVG(1):A,0
3DXC(1):B,1WRD(1):B,0
4LZX(1):B,4MSV(1):B,0
6II6(1):C,5WAS(1):A,0
1FO0(1):B,3CQC(1):B,0
5LSP(1):P,1F34(1):B,0
6EJG(1):C,5NHR(2):D,0
6JLZ(1):L,7AHZ(5):HHH,0
1KYO(1):M,5O85(2):C,0
5ZHX(2):B,5ZHX(2):f,1
3DCG(2):E,4Q5E(1):B,0
4YPG(1):C,6ZT5(1):C,0
6UKL(2):D,5JWR(2):G,0
3ULY(1):A,4H63(1):V,0
4V62(1):AH,4V62(1):AX,1
2FHZ(1):A,5DMV(1):C,0
6K73(2):B,6K73(2):D,1
6TOQ(1):CCC,1FBI(1):X,0
5TIH(1):A,5TIH(1):H,1
7PB8(1):U,3F75(1):A,0
5IJ8(1):F,2ADF(1):A,0
6RPS(2):B,7CQH(1):B,0
4IW4(1):E,4PRO(1):C,0
4CCG(2):X,5VTM(1):V,0
6YBU(2):G,7VKE(1):B,0
6M8R(2):E,7E1T(1):B,0
5B5E(1):l,7Z9F(1):Y,0
6FE4(1):J,4CRY(1):G,0
4NN5(1):C,6Q8X(1):A,0
3BCC(1):F,6N9A(1):B,0
1T3Q(1):C,5A40(2):D,0
7M4O(1):B,6SMO(1):A,0
5EM2(2):D,7AL7(1):B,0
3L4F(1):A,3L4F(1):D,1
4PD4(1):A,3FHC(1):A,0
7NMZ(1):C,4I6J(1):B,0
4G7Y(1):S,6ZSH(1):B,0
4V98(5):Ag,5OVW(6):L,0
7UE9(1):L,3NDD(1):B,0
3HD7(2):E,2BDN(1):H,0
5OKZ(1):i,5OKZ(3):L,0
2CJS(1):C,6HGA(1):L,0
2P9S(1):A,5IBK(2):F,0
5X6V(1):E,4AEZ(3):G,0
4NTX(1):C,7NDY(1):G,0
2HTM(2):G,6G26(1):B,0
4XGC(1):B,7R74(1):D,0
5G53(1):A,5G53(1):C,1
7OPB(3):C,3SN6(1):B,0
6BVV(1):B,3OUR(2):C,0
2PI2(2):F,4D10(2):F,0
5A1N(1):A,5A1N(1):B,1
6LW4(1):A,3K9M(2):D,0
3T4N(1):A,3V64(1):B,0
3CK4(1):C,2WU5(1):G,0
6T5A(1):D,4UVP(2):C,0
3FGA(1):B,7OZT(1):AAA,0
2FMM(1):C,1W98(1):B,0
7Y9N(1):B,1AY7(1):A,0
5TPN(1):L,7YZ9(1):A,0
6CH2(3):C,4YOM(1):B,0
6F4U(1):D,6L82(1):B,0
4E4W(1):A,4RGM(2):C,0
7VRC(2):C,4CRY(1):A,0
7WZS(1):C,3STB(1):B,0
7M4O(1):A,5OKZ(1):l,0
5FI0(2):C,4XTR(1):B,0
4XSG(1):B,1TNY(6):L,0
5VXL(1):B,5N9J(1):U,0
5XMJ(1):B,2VDU(1):F,0
4LX0(1):B,5H2F(1):Z,0
5N9J(1):G,2ZME(1):B,0
5WPM(1):B,4ICG(1):D,0
4I77(1):Z,4OV6(1):F,0
3U6X(1):D,5C2J(1):A,0
3B0D(2):C,6DXO(1):A,0
6IF3(1):A,6IF3(1):B,1
6H71(1):C,4CYM(5):E,0
7B56(1):A,1L1O(1):B,0
7DN9(2):C,6H5E(1):B,0
6PE9(3):E,1BI8(1):A,0
7MRZ(1):C,5JHF(1):F,0
2OXG(1):Y,2A1T(1):D,0
6N4N(2):B,6OQ3(1):B,0
4U3J(1):C,5TH9(3):C,0
6GRG(1):2,6QNP(3):J,0
1SXJ(1):D,1SXJ(1):E,1
5JH5(1):D,6WIH(1):A,0
6KMR(1):B,3CFI(2):E,0
3QHT(1):A,1NCR(1):B,0
6P8U(1):B,5VI4(2):E,0
2AEQ(1):L,7M5F(1):C,0
4S0T(3):E,5F5U(1):A,0
7DAA(1):L,4DHJ(2):E,0
5SV1(1):E,6YPC(1):I,0
2HIK(3):X,6WH9(3):A,0
6CZO(1):B,4IDJ(2):H,0
2G5H(1):C,4D10(2):G,0
2WU5(1):H,5HYT(1):D,0
5W9A(1):B,1VRS(2):B,0
4J3O(1):G,4DEY(1):A,0
5WWL(1):N,5DWU(1):H,0
5NMV(1):K,2OVP(2):A,0
2NPP(2):B,2FHZ(1):A,0
4HJJ(1):H,2P9L(1):E,0
4E17(1):B,1R4P(1):D,0
6TX3(1):B,6VHR(1):B,0
4OH8(1):A,4YX7(1):A,0
1SR4(1):A,5JWR(2):C,0
5HGG(1):A,6WI2(1):A,0
2V1C(1):C,7KQ7(1):B,0
3DOF(1):A,7E34(1):A,0
4DWH(1):B,5G52(1):B,0
3IOL(1):A,4J7B(1):A,0
1Y4A(1):E,3LDB(1):B,0
4DJC(1):B,2ZET(1):A,0
5D0Q(1):D,4F7U(1):B,0
3DXC(1):A,3DXC(1):B,1
5WHB(1):A,1TEC(1):E,0
3NDY(1):A,3NDY(1):E,1
6X1G(1):B,6TOU(1):G,0
6E5B(1):J,3KF6(1):B,0
4CYM(5):B,4J4L(1):A,0
4FAO(5):b,5OKZ(3):K,0
5TDY(2):C,6GVW(1):I,0
4LVN(1):A,5M94(2):D,0
1SXJ(1):C,1SXJ(1):F,1
2PV9(2):B,2IVF(1):C,0
4BKX(1):A,3QBQ(2):D,0
4V46(1):BM,4U8U(1):o,0
4PD4(1):C,5LDD(2):E,0
6KBR(1):C,4P6V(1):B,0
3HTU(2):C,5OOV(1):B,0
7B2T(2):B,7L0J(1):B,0
5OMB(1):B,7EXE(1):C,0
6U0J(1):A,4HXI(1):A,0
1RKE(1):B,7KUG(1):B,0
6TBN(1):B,6EJP(1):C,0
2BYK(2):C,6I2P(1):A,0
2FOT(1):C,6O60(1):B,0
3HRD(1):C,5M94(2):C,0
3H2U(1):A,7DG2(1):D,0
6K65(1):L,6B4E(2):C,0
2ZT9(1):C,4XPM(1):A,0
5E8D(1):A,5E8D(1):H,1
1L1O(1):F,1CD9(1):B,0
6HJL(1):A,5HKK(2):O,0
5AHJ(1):L,7C3F(6):R,0
5T5M(1):F,5T5M(1):G,1
2QFA(1):B,2QFA(1):C,1
5LDD(2):D,5LDD(2):E,1
6NQ3(1):C,3UC0(2):M,0
4GIP(1):B,5XRW(2):B,0
6F2W(1):B,6J9M(2):B,0
4JBW(2):I,7CEA(1):B,0
6XZU(1):A,6XZU(1):B,1
3UL4(1):B,1MG2(1):G,0
6NBE(1):P,7SKL(2):C,0
1IB1(2):G,6CRK(1):H,0
5EXR(1):B,4JO8(1):A,0
3QAZ(2):D,1M1J(1):A,0
1UMB(1):A,6KBR(1):A,0
4XAK(2):B,4F37(1):H,0
5YT6(4):G,3ZLD(1):A,0
6GZS(1):A,2ZNL(1):B,0
4PEQ(2):C,4N9G(4):Z,0
4XXB(1):B,3I29(1):B,0
3R45(1):C,4DY7(2):E,0
5OMB(1):B,4LW4(1):C,0
